entity,cycles,instructions,cache_misses,time_ns,original_data
340,34500,51750,51,17250,"61,tool,compcert_reconstruction.lean,"[61]",71,1179"
341,34600,51900,51,17300,"61,tool,compiler_equivalence.lean,"[61]",71,1179"
342,34700,52050,52,17350,"61,tool,complete_bott_proof.lean,"[61]",71,1179"
343,34800,52200,52,17400,"61,tool,coq_proof_harmonics.lean,"[61]",71,1179"
344,34900,52350,52,17450,"61,tool,elf_complexity_23.lean,"[61]",71,1179"
345,35000,52500,52,17500,"61,tool,gcc_tree_mapping.lean,"[61]",71,1179"
346,35100,52650,52,17550,"61,tool,grand_unification.lean,"[61]",71,1179"
347,35200,52800,52,17600,"61,tool,honest_proof.lean,"[61]",71,1179"
348,35300,52950,52,17650,"61,tool,knuth_lean4_proofs.lean,"[61]",71,1179"
349,35400,53100,53,17700,"61,tool,langlands_monster.lean,"[61]",71,1179"
350,35500,53250,53,17750,"61,tool,lean_core_comprehension.lean,"[61]",71,1179"
351,35600,53400,53,17800,"61,tool,lean_monster_scores.lean,"[61]",71,1179"
352,35700,53550,53,17850,"61,tool,lifting_tower.lean,"[61]",71,1179"
353,35800,53700,53,17900,"61,tool,lists_of_lists_model.lean,"[61]",71,1179"
354,35900,53850,53,17950,"61,tool,lists_of_lists_producer_proof.lean,"[61]",71,1179"
355,36000,54000,54,18000,"61,tool,lmfdb_monster_mathlib.lean,"[61]",71,1179"
356,36100,54150,54,18050,"61,tool,lmfdb_monster_proof.lean,"[61]",71,1179"
357,36200,54300,54,18100,"61,tool,mes_equivalence.lean,"[61]",71,1179"
358,36300,54450,54,18150,"61,tool,metacoq_extraction.lean,"[61]",71,1179"
359,36400,54600,54,18200,"61,tool,monster_complexity_proof.lean,"[61]",71,1179"
360,36500,54750,54,18250,"61,tool,monster_genus_zero_induction.lean,"[61]",71,1179"
361,36600,54900,54,18300,"61,tool,nine_muses.lean,"[61]",71,1179"
362,36700,55050,55,18350,"61,tool,perf_trace_monotonic.lean,"[61]",71,1179"
363,36800,55200,55,18400,"61,tool,prolog_in_lean4.lean,"[61]",71,1179"
364,36900,55350,55,18450,"61,tool,scheme_c_convergence.lean,"[61]",71,1179"
365,37000,55500,55,18500,"61,tool,search_proof.lean,"[61]",71,1179"
366,37100,55650,55,18550,"61,tool,system_lmfdb_isomorphism.lean,"[61]",71,1179"
367,37200,55800,55,18600,"61,tool,theorem_21.lean,"[61]",71,1179"
368,37300,55950,55,18650,"61,tool,theorem_42.lean,"[61]",71,1179"
369,37400,56100,56,18700,"61,tool,trisimulation.lean,"[61]",71,1179"
370,37500,56250,56,18750,"61,tool,universal_compiler.lean,"[61]",71,1179"
371,37600,56400,56,18800,"61,tool,universal_convergence.lean,"[61]",71,1179"
372,37700,56550,56,18850,"61,tool,ziggurat_tower.lean,"[61]",71,1179"
373,37800,56700,56,18900,"61,tool,zkprologml_metacoq_equiv.lean,"[61]",71,1179"
374,37900,56850,56,18950,"67,tool,calculate_heat.py,"[67]",43,1293"
375,38000,57000,57,19000,"67,tool,correlate_complexity_heat.py,"[67]",43,1293"
376,38100,57150,57,19050,"67,tool,export_llm_traces_parquet.py,"[67]",43,1293"
377,38200,57300,57,19100,"67,tool,measure_closed_loop_heat.py,"[67]",43,1293"
378,38300,57450,57,19150,"589,parquet,generated/audio_features.parquet,"[19,41,11572"
379,38400,57600,57,19200,"95,file,generated/audio_features.csv,"[5,17,2186"
380,38500,57750,57,19250,"95,file,generated/closed_loop_heat.csv,"[5,17,2186"
381,38600,57900,57,19300,"95,file,generated/godel_lattice.csv,"[5,17,2186"
382,38700,58050,58,19350,"95,file,generated/prime_harmonics.csv,"[5,17,2186"
383,38800,58200,58,19400,"95,file,generated/shard_manifest.csv,"[5,17,2186"
384,38900,58350,58,19450,"95,file,generated/tool_index.csv,"[5,17,2186"
